Setpoint_X,Setpoint_Y,INE,ISW,ISE,INW,ONE,ONW,OSE,OSW,CIR
1770,1770,5077,5096,4848,4993,733,714,699,703,0
1770,1770,5072,5049,4853,4973,733,714,700,703,0
1770,1770,5063,5072,4873,4990,733,714,699,703,0
1770,1770,5076,5049,4884,4984,733,714,699,703,0
1770,1770,5072,5046,4868,4980,733,714,700,703,0
1770,1770,5075,5098,4873,4993,733,714,699,703,0
1770,1770,5074,5064,4854,4988,732,714,699,703,0
1770,1770,5074,5073,4859,4994,733,714,699,703,0
1770,1770,5075,5088,4874,4995,733,714,699,704,0
1770,1770,5072,5036,4875,4977,733,714,700,704,0
1770,1770,5066,5081,4867,4989,732,714,699,703,0
1770,1770,5078,5094,4842,4986,732,714,699,703,0
1770,1770,5081,5054,4856,4990,733,714,699,703,0
1770,1770,5082,5107,4848,5009,733,714,699,703,0
1770,1770,5078,5065,4849,4994,733,714,699,703,0
1770,1770,5068,5063,4849,4990,733,714,699,703,0
1770,1770,5080,5101,4857,5003,733,714,699,703,0
1770,1770,5082,5077,4837,4982,733,714,699,703,0
1770,1770,5067,5082,4855,5003,733,714,699,703,0
1770,1770,5070,5071,4880,4990,733,715,699,704,0
1770,1770,5071,5060,4851,4989,733,714,699,703,0
1770,1770,5069,5116,4839,5015,732,714,699,703,0
1770,1770,5076,5103,4833,5010,733,714,699,704,0
1770,1770,5072,5084,4838,4999,732,714,699,703,0
1770,1770,5069,5116,4848,5010,733,714,699,704,0
1770,1770,5074,5073,4836,4992,733,714,699,703,0
1770,1770,5057,5049,4881,4991,732,713,699,704,0
1770,1770,5062,5094,4857,4994,732,714,699,703,0
1770,1770,5069,5068,4832,4987,733,714,699,703,0
1770,1770,5073,5098,4842,5001,732,713,699,703,0
1770,1770,5087,5083,4852,5001,732,714,699,703,0
1770,1770,5071,5061,4849,4991,733,714,699,703,0
1770,1770,5074,5090,4870,5004,732,714,699,703,0
1770,1770,5079,5066,4845,4983,733,714,699,703,0
1770,1770,5066,5063,4853,4985,733,714,699,703,0
1770,1770,5065,5076,4878,4991,733,714,699,703,0
1770,1770,5062,5031,4874,4976,733,714,699,703,0
1770,1770,5066,5083,4860,5003,732,714,699,703,0
1770,1770,5071,5091,4853,5003,733,714,699,703,0
1770,1770,5064,5070,4843,4994,733,714,699,703,0
1770,1770,5069,5109,4851,5010,733,714,699,703,0
1770,1770,5070,5065,4854,4993,733,714,699,703,0
1770,1770,5062,5061,4853,4994,732,714,699,703,0
1770,1770,5072,5079,4878,4997,732,714,699,703,0
1770,1770,5067,5038,4863,4967,732,713,699,703,0
1770,1770,5063,5069,4860,4991,733,714,699,703,0
1770,1770,5076,5087,4853,4990,732,714,699,703,0
1770,1770,5068,5053,4841,4982,733,714,699,703,0
1770,1770,5067,5108,4835,4996,732,713,699,703,0
1770,1770,5074,5080,4838,4993,733,714,700,704,0
1770,1770,5059,5054,4850,4983,733,713,699,703,0
1770,1770,5068,5076,4872,4988,733,714,699,703,0
1770,1770,5073,5041,4865,4980,732,714,699,703,0
1770,1770,5064,5049,4872,4990,733,714,699,703,0
1770,1770,5069,5061,4883,4984,733,714,699,703,0
1770,1770,5066,5038,4866,4983,732,714,699,703,0
1770,1770,5064,5071,4873,4987,733,714,699,703,0
1770,1770,5068,5054,4868,4982,732,713,699,704,0
1770,1770,5064,5035,4867,4981,733,714,699,703,0
1770,1770,5074,5078,4881,4996,732,714,699,703,0
1770,1770,5070,5045,4861,4986,733,714,699,703,0
1770,1770,5067,5038,4884,4996,733,715,699,703,0
1770,1770,5071,5070,4887,4983,733,714,699,703,0
1770,1770,5064,5025,4877,4979,732,714,699,703,0
1770,1770,5069,5063,4880,4988,733,714,699,703,0
1770,1770,5071,5070,4873,4987,733,714,699,703,0
1770,1770,5058,5039,4866,4982,732,714,699,703,0
1770,1770,5068,5078,4870,4994,733,714,699,703,0
1770,1770,5064,5044,4872,4985,733,714,700,703,0
1770,1770,5062,5050,4868,4985,733,714,699,703,0
1770,1770,5065,5086,4867,4993,733,714,699,703,0
1770,1770,5062,5041,4860,4974,732,714,699,703,0
1770,1770,5063,5071,4867,5000,733,714,699,703,0
1770,1770,5077,5079,4865,4997,733,714,699,703,0
1770,1770,5062,5029,4881,4981,732,714,699,703,0
1770,1770,5068,5077,4883,4999,733,714,700,703,0
1770,1770,5065,5048,4874,4989,733,714,699,704,0
1770,1770,5066,5037,4878,4990,733,714,699,703,0
1770,1770,5075,5084,4876,5001,733,714,699,703,0
1770,1770,5062,5031,4871,4974,732,714,699,703,0
1770,1770,5065,5061,4872,4998,732,714,699,703,0
1770,1770,5070,5064,4882,4995,732,714,699,703,0
1770,1770,5067,5036,4875,4987,733,714,699,703,0
1770,1770,5068,5071,4880,4995,733,714,699,703,0
1770,1770,5065,5057,4860,4989,733,714,699,703,0
1770,1770,5063,5048,4858,4988,733,714,699,704,0
1770,1770,5069,5106,4852,5004,733,714,699,703,0
1770,1770,5079,5066,4842,4995,732,714,699,703,0
1770,1770,5067,5074,4849,4993,732,714,699,703,0
1770,1770,5073,5091,4855,5004,732,714,699,703,0
1770,1770,5068,5048,4853,4980,732,714,699,703,0
1770,1770,5063,5077,4870,5006,732,714,699,703,0
1770,1770,5071,5067,4868,4999,733,714,700,703,0
1770,1770,5070,5047,4862,4992,732,713,699,703,0
1770,1770,5071,5095,4869,5005,732,714,699,703,0
1770,1770,5075,5066,4857,4998,733,714,700,703,0
1770,1770,5074,5071,4852,5003,732,714,699,703,0
1770,1770,5077,5088,4878,5002,732,714,699,703,0
1770,1770,5068,5034,4873,4980,733,714,699,703,0
1770,1770,5063,5080,4859,4998,733,714,699,704,0
1770,1770,5077,5082,4848,5000,732,714,699,703,0
1770,1770,5074,5050,4847,4985,732,714,699,703,0
1770,1770,5081,5107,4847,5015,733,714,700,703,0
1770,1770,5081,5071,4853,4993,733,714,699,703,0
1770,1770,5079,5071,4838,4996,733,714,699,703,0
1770,1770,5077,5110,4845,5005,733,714,700,703,0
1770,1770,5071,5062,4845,4990,732,714,699,703,0
1770,1770,5066,5069,4863,5004,733,714,700,704,0
1770,1770,5073,5080,4872,4997,733,714,699,703,0
1770,1770,5068,5029,4875,4983,733,714,699,703,0
1770,1770,5068,5075,4877,5002,732,714,699,703,0
1770,1770,5076,5050,4874,4987,733,713,699,703,0
1770,1770,5072,5040,4871,4991,733,714,699,703,0
1770,1770,5071,5085,4874,5009,733,714,699,703,0
1770,1770,5073,5052,4859,4988,733,714,699,703,0
1770,1770,5065,5063,4860,4997,733,714,700,704,0
1770,1770,5072,5088,4860,5002,732,714,699,703,0
1770,1770,5076,5065,4834,4996,733,714,699,703,0
1770,1770,5068,5102,4840,5009,732,714,699,703,0
1770,1770,5081,5089,4842,5006,732,714,699,703,0
1770,1770,5077,5067,4843,5003,733,714,699,703,0
1770,1770,5077,5112,4846,5017,733,714,699,703,0
1770,1770,5076,5074,4834,4991,733,714,699,703,0
1770,1770,5072,5069,4847,5000,733,714,699,703,0
1770,1770,5069,5090,4868,4999,733,714,699,703,0
1770,1770,5069,5042,4859,4983,733,714,699,703,0
1770,1770,5065,5072,4866,5001,732,714,699,703,0
1770,1770,5075,5075,4874,4999,732,714,699,703,0
1770,1770,5070,5043,4861,4991,733,714,699,704,0
1770,1770,5066,5075,4867,4994,733,714,699,703,0
1770,1770,5076,5058,4861,4997,732,713,699,703,0
1770,1770,5076,5065,4842,4996,733,714,699,703,0
1770,1770,5074,5110,4845,5012,733,714,699,704,0
1770,1770,5077,5077,4835,4996,733,714,699,703,0
1770,1770,5071,5076,4840,4996,733,714,699,703,0
1770,1770,5080,5105,4846,5009,733,713,699,703,0
1770,1770,5079,5063,4843,4990,733,715,699,703,0
1770,1770,5067,5095,4843,5010,732,714,699,703,0
1770,1770,5077,5073,4860,5000,733,714,699,703,0
1770,1770,5073,5053,4847,4995,733,714,699,703,0
1770,1770,5070,5086,4866,5005,733,714,699,703,0
1770,1770,5074,5061,4848,4991,732,713,699,703,0
1770,1770,5072,5069,4845,4996,732,714,699,703,0
1770,1770,5075,5099,4856,5005,733,714,699,703,0
1770,1770,5077,5061,4841,4988,733,714,699,703,0
1770,1770,5075,5085,4841,5006,733,714,700,703,0
1770,1770,5080,5091,4852,5001,733,714,699,703,0
1770,1770,5073,5049,4853,4986,732,714,700,703,0
1770,1770,5071,5094,4848,5011,733,714,699,703,0
1770,1770,5078,5068,4850,4993,733,714,699,703,0
1770,1770,5072,5056,4856,4994,733,714,699,703,0
1770,1770,5072,5094,4862,5005,733,715,700,703,0
1770,1770,5076,5052,4850,4994,732,714,699,704,0
1770,1770,5075,5073,4849,4998,733,713,699,703,0
1770,1770,5075,5092,4868,5000,733,714,699,703,0
1770,1770,5075,5051,4847,4985,732,714,699,703,0
1770,1770,5073,5083,4858,5006,732,714,699,703,0
1770,1770,5078,5084,4857,5002,733,714,699,703,0
1770,1770,5077,5062,4839,4992,733,714,699,703,0
1770,1770,5073,5106,4848,5005,733,714,699,703,0
1770,1770,5078,5075,4841,4994,733,714,700,703,0
1770,1770,5079,5069,4838,5000,733,714,699,703,0
1770,1770,5077,5106,4849,5005,733,714,699,704,0
1770,1770,5078,5068,4843,4994,733,714,699,704,0
1770,1770,5070,5087,4843,5012,733,714,699,703,0
1770,1770,5076,5093,4858,5012,733,714,699,703,0
1770,1770,5069,5041,4862,4982,733,714,699,703,0
1770,1770,5070,5076,4870,5010,733,714,699,703,0
1770,1770,5076,5071,4865,5001,732,714,699,703,0
1770,1770,5067,5049,4857,4985,733,714,699,703,0
1770,1770,5077,5082,4873,5004,732,714,699,702,0
1770,1770,5077,5067,4850,4997,733,714,699,703,0
1770,1770,5067,5070,4848,5000,732,714,699,703,0
1770,1770,5076,5103,4852,5016,733,714,699,703,0
1770,1770,5079,5060,4844,4999,732,714,699,703,0
1770,1770,5073,5092,4847,5013,733,714,699,703,0
1770,1770,5081,5083,4860,5005,732,714,699,704,0
1770,1770,5076,5059,4853,4994,733,715,699,703,0
1770,1770,5069,5099,4852,5010,733,714,699,703,0
1770,1770,5075,5066,4863,5002,732,714,699,703,0
1770,1770,5069,5048,4861,4997,733,714,699,703,0
1770,1770,5070,5084,4877,5007,732,714,699,703,0
1770,1770,5070,5049,4865,4988,732,714,699,703,0
1770,1770,5061,5052,4873,5000,732,714,699,703,0
1770,1770,5070,5085,4872,4999,733,714,699,704,0
1770,1770,5065,5038,4870,4984,732,714,699,703,0
1770,1770,5061,5083,4865,5006,733,714,699,703,0
1770,1770,5072,5080,4859,5002,732,714,699,703,0
1770,1770,5070,5058,4850,4997,732,714,699,703,0
1770,1770,5065,5104,4845,5010,733,714,699,703,0
1770,1770,5077,5068,4854,4994,733,714,700,703,0
1770,1770,5069,5062,4847,5003,732,714,699,703,0
1770,1770,5072,5107,4850,5005,733,714,699,703,0
1770,1770,5074,5067,4843,4995,733,714,699,704,0
1770,1770,5062,5073,4856,5007,733,714,699,704,0
1770,1770,5069,5083,4870,5004,732,714,699,703,0
1770,1770,5067,5042,4871,4987,732,714,699,703,0
1770,1770,5063,5080,4863,5008,732,714,699,703,0
1770,1770,5070,5062,4877,5001,733,714,700,703,0
1770,1770,5066,5042,4872,4996,732,714,699,702,0
1770,1770,5059,5077,4882,5001,733,714,699,703,0
1770,1770,5070,5054,4866,4988,733,714,699,703,0
1770,1770,5063,5061,4859,5000,733,714,699,703,0
1770,1770,5068,5093,4862,5004,732,714,699,703,0
1770,1770,5065,5050,4857,4987,732,714,699,703,0
1770,1770,5062,5071,4863,5005,733,714,700,704,0
1770,1770,5074,5103,4842,5009,733,714,699,703,0
1770,1770,5069,5057,4848,4985,732,714,699,704,0
1770,1770,5067,5079,4869,5005,733,714,699,703,0
1770,1770,5075,5062,4876,4992,733,714,699,703,0
1770,1770,5067,5055,4864,4999,733,714,699,703,0
1770,1770,5066,5094,4867,5005,733,714,699,703,0
1770,1770,5077,5045,4871,4987,732,713,699,703,0
1770,1770,5074,5047,4876,4990,733,714,698,703,0
1770,1770,5073,5085,4874,5000,733,714,699,703,0
1770,1770,5064,5035,4871,4982,732,714,699,703,0
1770,1770,5068,5076,4874,5004,732,714,699,703,0
1770,1770,5071,5071,4873,4994,732,713,699,703,0
1770,1770,5063,5042,4867,4980,733,714,699,703,0
1770,1770,5074,5087,4867,5001,733,714,699,703,0
1770,1770,5069,5049,4868,4981,733,714,699,703,0
1770,1770,5064,5048,4867,4991,733,714,699,703,0
1770,1770,5077,5088,4878,5004,733,714,699,703,0
1770,1770,5079,5046,4872,4991,733,714,699,703,0
1770,1770,5074,5045,4888,4996,733,714,699,703,0
1770,1770,5077,5088,4873,5003,733,714,699,703,0
1770,1770,5077,5042,4872,4987,733,714,699,703,0
1770,1770,5070,5070,4881,5001,732,714,699,703,0
1770,1770,5074,5062,4875,4997,733,714,699,703,0
1770,1770,5072,5042,4874,4988,733,714,699,703,0
1770,1770,5066,5077,4891,4997,733,714,699,703,0
1770,1770,5076,5055,4870,4993,732,714,699,703,0
1770,1770,5069,5054,4880,5003,732,714,699,703,0
1770,1770,5072,5080,4884,4999,733,714,699,703,0
1770,1770,5072,5037,4881,4993,733,714,699,703,0
1770,1770,5065,5055,4887,5002,733,714,699,704,0
1770,1770,5077,5078,4879,5004,732,714,699,703,0
1770,1770,5065,5036,4876,4989,733,714,699,703,0
1770,1770,5060,5092,4866,5012,733,714,699,703,0
1770,1770,5075,5045,4883,4989,732,714,699,703,0
1770,1770,5066,5029,4887,4995,733,714,699,703,0
1770,1770,5065,5082,4881,5001,733,714,699,703,0
1770,1770,5077,5048,4868,4987,733,714,699,703,0
1770,1770,5063,5046,4867,5000,733,714,699,703,0
1770,1770,5077,5075,4881,5005,732,714,699,703,0
1770,1770,5072,5024,4879,4988,733,714,699,703,0
1770,1770,5073,5075,4865,5014,733,714,699,703,0
1770,1770,5075,5077,4861,5005,733,714,699,704,0
1770,1770,5071,5034,4874,4992,733,714,699,703,0
1770,1770,5064,5086,4867,5009,733,714,699,703,0
1770,1770,5072,5061,4864,4994,733,714,700,704,0
1770,1770,5070,5043,4874,4993,733,714,699,703,0
1770,1770,5072,5082,4889,4999,733,714,699,703,0
1770,1770,5067,5052,4864,4992,732,714,700,703,0
1770,1770,5058,5063,4872,5008,732,714,699,703,0
1770,1770,5067,5086,4870,5009,732,714,699,703,0
1770,1770,5065,5038,4875,4994,733,714,699,703,0
1770,1770,5052,5069,4879,5012,732,714,699,703,0
1770,1770,5068,5049,4887,5003,732,714,699,703,0
1770,1770,5057,5032,4879,4996,733,714,699,703,0
1770,1770,5065,5071,4888,5002,733,715,699,703,0
1770,1770,5073,5046,4872,4997,733,714,699,703,0
1770,1770,5064,5053,4869,5006,733,714,699,704,0
1770,1770,5061,5077,4882,5003,733,713,699,703,0
1770,1770,5067,5032,4881,4990,733,714,699,703,0
1770,1770,5068,5057,4880,5003,733,714,700,703,0
1770,1770,5073,5068,4881,4996,732,714,699,703,0
1770,1770,5069,5035,4881,4980,733,714,700,704,0
1770,1770,5063,5076,4884,5003,733,714,699,703,0
1770,1770,5069,5046,4887,4994,733,714,699,704,0
1770,1770,5064,5047,4878,5001,733,714,699,703,0
1770,1770,5069,5090,4885,5016,733,714,699,703,0
1770,1770,5074,5061,4865,5008,732,714,699,703,0
1770,1770,5069,5063,4872,5008,733,714,699,703,0
1770,1770,5079,5091,4882,5015,733,714,699,703,0
1770,1770,5067,5035,4875,4991,732,714,699,703,0
1770,1770,5062,5069,4880,5005,733,714,699,703,0
1770,1770,5068,5070,4882,4996,733,714,699,703,0
1770,1770,5071,5041,4880,4991,733,714,700,703,0
1770,1770,5071,5089,4881,5003,733,714,699,703,0
1770,1770,5069,5054,4876,4996,733,714,700,704,0
1770,1770,5064,5053,4867,5000,733,714,699,703,0
1770,1770,5066,5081,4889,4995,733,715,700,703,0
1770,1770,5072,5041,4879,4993,732,714,699,704,0
1770,1770,5067,5065,4870,5004,732,714,699,703,0
1770,1770,5070,5093,4869,5014,733,714,699,704,0
1770,1770,5074,5053,4866,5001,733,714,699,704,0
1770,1770,5071,5092,4868,5018,733,714,699,703,0
1770,1770,5076,5074,4872,5011,733,714,699,703,0
1770,1770,5065,5048,4872,4994,732,714,699,703,0
1770,1770,5064,5103,4869,5014,733,714,700,703,0
1770,1770,5066,5037,4889,4990,733,714,699,704,0
1770,1770,5066,5050,4877,5001,733,714,699,703,0
1770,1770,5070,5075,4892,4998,733,714,699,703,0
1770,1770,5063,5034,4876,4998,732,714,700,704,0
1770,1770,5059,5068,4878,5009,733,714,699,703,0
1770,1770,5066,5077,4876,5011,733,715,699,703,0
1770,1770,5061,5041,4875,4997,733,714,700,704,0
1770,1770,5070,5082,4880,5003,732,714,699,704,0
1770,1770,5071,5048,4880,4993,732,714,699,703,0
1770,1770,5062,5043,4874,4990,733,714,699,703,0
1770,1770,5067,5093,4872,5012,733,714,699,703,0
1770,1770,5071,5058,4868,5001,732,714,699,703,0
1770,1770,5056,5060,4881,4998,733,714,699,703,0
1770,1770,5068,5090,4885,5007,733,714,699,703,0
1770,1770,5061,5036,4883,4986,732,714,699,703,0
1770,1770,5053,5070,4889,5006,733,714,699,704,0
1770,1770,5069,5074,4876,4996,732,714,699,704,0
1770,1770,5068,5039,4880,4988,733,715,700,703,0
1770,1770,5061,5084,4891,4999,733,714,699,703,0
1770,1770,5073,5054,4878,4994,733,714,700,704,0
1770,1770,5064,5052,4881,4998,733,714,699,703,0
1770,1770,5068,5089,4882,4995,733,714,700,703,0
1770,1770,5068,5051,4872,4995,733,714,699,703,0
1770,1770,5060,5064,4883,5008,733,714,700,703,0
1770,1770,5062,5083,4874,5006,733,714,699,703,0
1770,1770,5060,5036,4878,4992,732,714,699,703,0
1770,1770,5063,5082,4877,5018,733,714,699,703,0
1770,1770,5059,5065,4875,5009,733,714,699,703,0
1770,1770,5051,5045,4872,5005,733,714,699,703,0
1770,1770,5060,5081,4891,4999,733,714,700,703,0
1770,1770,5068,5038,4882,4989,733,714,699,703,0
1770,1770,5053,5047,4881,4997,733,714,700,703,0
1770,1770,5067,5086,4883,5002,733,714,699,703,0
1770,1770,5058,5033,4885,4992,733,714,699,703,0
1770,1770,5065,5077,4874,5015,733,714,699,704,0
1770,1770,5067,5076,4867,5005,733,714,699,703,0
1770,1770,5062,5048,4865,4999,732,714,699,703,0
1770,1770,5055,5090,4874,5018,732,714,699,703,0
1770,1770,5064,5060,4874,5003,733,714,699,703,0
1770,1770,5054,5056,4872,5005,733,714,699,703,0
1770,1770,5061,5098,4873,5014,732,714,700,703,0
1770,1770,5059,5042,4884,4996,733,714,699,703,0
1770,1770,5064,5065,4878,5005,733,714,699,704,0
1770,1770,5069,5068,4904,5000,733,714,700,703,0
1770,1770,5061,5034,4889,4983,733,714,699,703,0
1770,1770,5055,5083,4882,5011,733,714,699,703,0
1770,1770,5063,5065,4881,5003,733,714,699,703,0
1770,1770,5056,5043,4881,4989,733,714,699,703,0
1770,1770,5058,5080,4889,5009,733,714,699,703,0
1770,1770,5068,5060,4876,4994,733,714,699,703,0
1770,1770,5057,5064,4874,5005,733,714,699,703,0
1770,1770,5063,5106,4875,5014,733,714,699,704,0
1770,1770,5064,5043,4877,4997,733,714,699,703,0
1770,1770,5059,5076,4868,5014,733,714,699,703,0
1770,1770,5064,5081,4873,5008,733,714,699,703,0
1770,1770,5060,5042,4873,4993,733,714,699,703,0
1770,1770,5066,5090,4872,5018,733,713,699,703,0
1770,1770,5073,5061,4874,4999,732,714,699,703,0
1770,1770,5061,5042,4878,5001,733,714,699,703,0
1770,1770,5069,5103,4868,5009,733,714,699,704,0
1770,1770,5072,5046,4872,4986,733,714,700,703,0
1770,1770,5065,5062,4878,5001,733,714,700,703,0
1770,1770,5065,5080,4888,5005,732,714,700,703,0
1770,1770,5067,5034,4876,4994,733,714,699,703,0
1770,1770,5060,5078,4874,5008,733,714,699,703,0
1770,1770,5075,5066,4879,5002,733,714,700,703,0
1770,1770,5058,5046,4871,4994,733,714,699,703,0
1770,1770,5067,5102,4866,5018,732,714,700,703,0
1770,1770,5070,5055,4866,4992,733,714,699,703,0
