Setpoint_X,Setpoint_Y,INE,ISW,ISE,INW,ONE,ONW,OSE,OSW,CIR
184,3357,6418,8523,9587,10186,738,717,704,712,0
184,3357,6406,8747,9673,9808,737,717,704,711,0
184,3357,6453,8461,9689,10058,738,717,704,710,0
184,3357,6774,8513,9617,9966,738,717,703,711,0
184,3357,6181,8720,9824,10016,738,717,704,711,0
184,3357,6771,8432,9603,10118,738,717,704,711,0
184,3357,6672,8693,9745,9902,738,717,703,710,0
184,3357,6452,8482,9661,10146,737,717,704,710,0
184,3357,6933,8562,9636,9957,738,717,704,711,0
184,3357,6502,8675,9784,9845,738,717,704,711,0
184,3357,7034,8452,9530,10056,738,717,704,711,0
184,3357,6806,8486,9742,9907,738,717,704,711,0
184,3357,6657,8509,9748,9993,738,717,704,711,0
184,3357,6905,8480,9662,9835,737,717,704,711,0
184,3357,6754,8661,9774,9782,738,717,704,711,0
184,3357,6949,8415,9615,10017,738,717,704,711,0
184,3357,6603,8686,9698,9828,738,717,704,711,0
184,3357,6641,8451,9811,9983,737,717,704,711,0
184,3357,6701,8601,9652,9924,737,718,704,711,0
184,3357,6644,8719,9707,9851,737,717,704,711,0
184,3357,6826,8489,9490,10016,739,718,705,712,0
184,3357,6643,8575,9729,9854,738,717,704,711,0
184,3357,6637,8475,9631,10062,738,717,704,711,0
184,3357,6692,8505,9609,9985,738,718,704,711,0
184,3357,6354,8706,9689,9963,737,717,704,711,0
184,3357,6710,8609,9516,9949,737,717,704,711,0
184,3357,6688,8646,9609,9852,738,717,704,711,0
184,3357,6194,8629,9688,9979,738,718,703,711,0
184,3357,6707,8590,9549,9951,738,718,704,711,0
184,3357,6258,8674,9770,9829,738,717,704,711,0
184,3357,6435,8529,9761,10071,738,717,704,711,0
184,3357,6726,8620,9688,9984,737,718,704,711,0
184,3357,6249,8638,9704,9912,738,717,704,711,0
184,3357,6708,8483,9662,9988,738,717,704,711,0
184,3357,6396,8550,9797,9891,738,717,704,711,0
184,3357,6588,8470,9707,9935,738,718,704,711,0
184,3357,6512,8471,9624,9996,738,717,704,711,0
184,3357,6520,8475,9735,9976,738,718,704,711,0
184,3357,6739,8576,9532,9885,738,717,704,711,0
184,3357,6529,8487,9679,9998,738,718,704,711,0
184,3357,6613,8517,9653,9922,738,718,704,711,0
184,3357,6691,8393,9710,9968,738,717,704,710,0
184,3357,6453,8516,9593,9907,739,718,704,712,0
184,3357,6465,8492,9613,9993,738,717,704,711,0
184,3357,6365,8658,9672,9843,738,718,704,711,0
184,3357,6416,8472,9600,10082,737,717,704,711,0
184,3357,6543,8734,9598,9768,738,717,704,711,0
184,3357,6573,8649,9524,9895,738,717,704,711,0
184,3357,6493,8557,9623,10033,738,717,704,711,0
184,3357,6509,8733,9720,9776,738,717,704,711,0
184,3357,6684,8611,9399,9947,738,718,704,710,0
184,3357,6559,8692,9547,9798,738,718,704,711,0
184,3357,6540,8523,9557,9957,738,717,704,711,0
184,3357,6672,8556,9467,9923,738,717,704,711,0
184,3357,6429,8840,9571,9687,738,718,704,712,0
184,3357,6728,8449,9360,10076,738,717,704,711,0
184,3357,6639,8611,9569,9824,738,717,704,711,0
184,3357,6471,8520,9679,10055,738,718,704,712,0
184,3357,6690,8568,9515,9979,738,718,703,711,0
184,3357,6342,8757,9728,9747,738,718,705,712,0
184,3357,6671,8468,9410,10007,738,717,704,711,0
184,3357,6550,8648,9611,9982,738,718,703,711,0
184,3357,6426,8756,9687,9764,738,717,704,711,0
184,3357,6582,8540,9569,10026,738,718,704,711,0
184,3357,6441,8634,9801,9816,737,717,704,711,0
184,3357,6454,8579,9657,9975,738,717,704,711,0
184,3357,6532,8544,9698,9924,738,718,704,711,0
184,3357,6429,8652,9706,9802,738,718,704,711,0
184,3357,6527,8513,9634,9958,738,718,704,710,0
184,3357,6479,8739,9781,9853,737,717,704,711,0
184,3357,6505,8493,9700,10040,738,717,704,711,0
184,3357,6731,8497,9599,9995,738,717,704,711,0
184,3357,6552,8656,9739,9756,738,718,704,711,0
184,3357,6803,8438,9515,10039,738,717,704,711,0
184,3357,6497,8582,9841,9872,738,717,704,711,0
184,3357,6603,8540,9656,10006,738,717,704,711,0
184,3357,6749,8643,9671,9918,738,718,704,711,0
184,3357,6653,8695,9679,9785,738,718,704,710,0
184,3357,6712,8496,9548,10058,738,717,704,711,0
184,3357,6574,8655,9842,9856,738,717,704,711,0
184,3357,6436,8511,9666,10055,737,717,704,711,0
184,3357,6733,8633,9628,9947,739,717,704,712,0
184,3357,6330,8831,9790,9733,738,717,704,711,0
184,3357,6710,8550,9418,10067,738,718,704,711,0
184,3357,6659,8689,9795,9774,738,717,703,711,0
184,3357,6472,8566,9658,10033,738,717,704,711,0
184,3357,6637,8494,9728,10047,738,718,705,712,0
184,3357,6146,8742,9762,9834,738,718,704,711,0
184,3357,6634,8480,9527,10075,738,718,704,711,0
184,3357,6558,8590,9872,9972,737,717,704,711,0
184,3357,6302,8631,9803,9798,738,718,704,710,0
184,3357,6817,8535,9690,9985,738,717,704,710,0
184,3357,6185,8759,9803,9827,738,718,704,711,0
184,3357,6582,8504,9422,10021,738,717,704,711,0
184,3357,6596,8568,9739,9881,738,717,704,711,0
184,3357,6346,8765,9724,9661,738,718,704,711,0
184,3357,6664,8649,9518,9969,737,717,704,710,0
184,3357,6212,8755,9784,9885,738,717,703,711,0
184,3357,6467,8671,9568,9942,738,718,704,711,0
184,3357,6713,8621,9515,9929,738,717,704,711,0
184,3357,6438,8628,9646,9980,738,718,704,711,0
184,3357,6705,8615,9585,9890,738,717,703,710,0
184,3357,6701,8542,9628,10006,738,718,704,711,0
184,3357,6666,8544,9597,9949,738,717,704,711,0
184,3357,6876,8471,9619,9976,738,717,704,711,0
184,3357,6427,8486,9697,9901,737,718,704,711,0
184,3357,6735,8588,9683,9897,737,718,704,711,0
184,3357,6556,8614,9735,9921,738,717,704,711,0
184,3357,6561,8481,9602,10090,738,718,705,711,0
184,3357,6566,8732,9506,9901,738,717,703,711,0
184,3357,6535,8556,9548,10055,738,717,704,710,0
184,3357,6852,8434,9609,10034,738,717,704,711,0
184,3357,6472,8638,9655,9884,738,717,704,711,0
184,3357,6920,8402,9501,10097,739,718,705,712,0
184,3357,6514,8599,9774,9918,737,717,704,711,0
184,3357,6551,8600,9688,10024,737,717,704,711,0
184,3357,6723,8716,9666,9958,738,718,704,711,0
184,3357,6341,8823,9719,9870,738,717,704,711,0
184,3357,6806,8514,9562,10049,738,717,704,711,0
184,3357,6515,8817,9732,9855,738,717,704,710,0
184,3357,6693,8690,9566,10001,737,717,704,711,0
184,3357,6887,8594,9507,10000,738,718,704,711,0
184,3357,6414,8729,9763,9724,737,717,704,711,0
184,3357,6765,8571,9559,9996,738,717,704,710,0
184,3357,6503,8760,9570,9858,738,718,704,711,0
184,3357,6544,8642,9650,9891,738,717,704,711,0
184,3357,6755,8536,9451,10033,738,718,704,711,0
184,3357,6468,8704,9613,9776,738,717,704,712,0
184,3357,6759,8539,9469,9997,737,717,704,710,0
184,3357,6401,8595,9584,9914,738,717,704,711,0
184,3357,6544,8459,9718,9953,738,717,704,711,0
184,3357,6755,8559,9491,9937,738,717,704,710,0
184,3357,6411,8717,9594,9899,738,717,704,711,0
184,3357,6751,8475,9535,10097,737,717,704,711,0
184,3357,6429,8724,9674,9943,738,717,703,710,0
184,3357,6505,8631,9581,10023,738,717,704,711,0
184,3357,6632,8646,9700,9942,737,718,704,711,0
184,3357,6378,8898,9725,9721,738,717,704,711,0
184,3357,6793,8566,9576,10050,738,717,704,711,0
184,3357,6513,8747,9750,9820,738,717,704,711,0
184,3357,6643,8735,9617,9902,738,718,704,711,0
184,3357,6742,8701,9696,9856,738,717,704,711,0
184,3357,6431,8824,9842,9689,737,717,704,711,0
184,3357,6828,8553,9466,9939,738,717,704,711,0
184,3357,6395,8749,9795,9832,738,717,704,711,0
184,3357,6517,8686,9726,9904,738,718,705,711,0
184,3357,6801,8690,9457,9954,738,717,704,710,0
184,3357,6256,8978,9771,9666,738,717,705,711,0
184,3357,6892,8647,9401,9979,737,718,704,710,0
184,3357,6546,8795,9632,9810,737,717,704,710,0
184,3357,6399,8645,9695,9890,738,718,704,711,0
184,3357,6994,8495,9283,10030,738,718,704,711,0
184,3357,6324,8801,9739,9740,738,718,705,712,0
184,3357,6586,8503,9510,10046,738,717,704,711,0
184,3357,6716,8639,9447,9887,737,718,704,710,0
184,3357,6296,8787,9703,9845,738,718,704,711,0
184,3357,6854,8584,9397,9987,737,717,704,710,0
184,3357,6322,8849,9692,9709,738,717,704,711,0
184,3357,6568,8583,9479,10072,738,718,704,711,0
184,3357,6711,8669,9508,9964,738,717,704,710,0
184,3357,6326,8831,9699,9748,738,718,704,711,0
184,3357,6928,8571,9345,9976,738,717,704,711,0
184,3357,6620,8747,9692,9695,738,718,705,712,0
184,3357,6634,8531,9546,10033,738,717,704,711,0
184,3357,6741,8650,9432,9994,738,717,704,711,0
184,3357,6395,8697,9753,9908,738,717,704,711,0
184,3357,6834,8616,9489,9937,738,718,704,711,0
184,3357,6585,8741,9619,9739,738,717,704,711,0
184,3357,6507,8509,9703,9970,737,717,704,710,0
184,3357,6697,8662,9594,9926,738,717,704,711,0
184,3357,6312,8820,9746,9761,738,717,704,711,0
184,3357,6701,8790,9616,9875,738,717,704,711,0
184,3357,6382,8870,9689,9892,738,717,704,711,0
184,3357,6442,8700,9740,9984,738,717,704,711,0
184,3357,6684,8630,9700,9983,739,718,705,712,0
184,3357,6415,8898,9681,9657,738,718,704,711,0
184,3357,6730,8634,9561,9904,738,717,704,711,0
184,3357,6282,8803,9701,9898,738,717,704,711,0
184,3357,6407,8682,9675,9893,738,717,704,711,0
184,3357,6544,8615,9499,9985,738,717,704,711,0
184,3357,6248,8829,9720,9762,738,717,704,711,0
184,3357,6494,8565,9418,10001,739,718,705,712,0
184,3357,6330,8915,9649,9716,738,718,704,711,0
184,3357,6371,8667,9580,9850,738,717,704,711,0
184,3357,6494,8644,9479,9903,738,717,704,711,0
184,3357,6318,9001,9794,9467,738,717,704,712,0
