Setpoint_X,Setpoint_Y,INE,ISW,ISE,INW,ONE,ONW,OSE,OSW,CIR
3357,184,5517,4022,10187,10206,739,718,705,711,0
3357,184,6126,3683,10187,10207,739,718,704,711,0
3357,184,6032,3834,10187,10207,739,718,704,710,0
3357,184,5894,3879,10187,10206,738,718,705,711,0
3357,184,6318,3633,10186,10207,738,718,704,711,0
3357,184,5614,3908,10187,10207,739,718,704,711,0
3357,184,6151,3723,10188,10207,739,718,705,711,0
3357,184,6163,3725,10187,10207,739,718,705,711,0
3357,184,5587,3950,10187,10207,739,718,704,711,0
3357,184,6140,3657,10187,10207,739,719,706,711,0
3357,184,5928,3825,10187,10207,739,718,704,711,0
3357,184,5927,3804,10187,10208,738,718,705,711,0
3357,184,6158,3662,10186,10207,739,717,704,711,0
3357,184,5675,3883,10187,10206,739,718,706,711,0
3357,184,6082,3692,10187,10208,739,718,705,711,0
3357,184,6050,3759,10187,10207,739,718,705,711,0
3357,184,5839,3871,10187,10207,739,718,704,710,0
3357,184,6169,3632,10186,10207,739,718,705,711,0
3357,184,5784,3833,10186,10207,739,718,705,711,0
3357,184,5982,3722,10186,10206,739,718,704,711,0
3357,184,6185,3674,10186,10207,738,718,704,710,0
3357,184,5762,3859,10186,10207,739,718,704,711,0
3357,184,6118,3642,10186,10207,739,717,704,711,0
3357,184,5924,3784,10187,10207,738,718,705,711,0
3357,184,5978,3786,10186,10207,739,718,705,711,0
3357,184,6246,3642,10186,10206,738,717,704,711,0
3357,184,5628,3896,10187,10207,738,718,704,710,0
3357,184,6094,3690,10186,10207,738,718,704,711,0
3357,184,6145,3755,10188,10207,739,718,705,712,0
3357,184,5721,3907,10187,10207,738,718,705,711,0
3357,184,6282,3629,10188,10207,739,718,705,711,0
3357,184,5780,3916,10187,10207,739,718,704,711,0
3357,184,6098,3782,10186,10206,739,718,705,711,0
3357,184,6155,3669,10187,10207,739,718,705,711,0
3357,184,5552,3947,10187,10207,738,717,704,711,0
3357,184,6179,3654,10186,10207,739,718,704,711,0
3357,184,5970,3767,10186,10207,739,718,704,711,0
3357,184,5802,3873,10186,10207,739,718,704,711,0
3357,184,6349,3606,10186,10207,739,718,705,711,0
3357,184,5755,3891,10187,10207,739,718,705,711,0
3357,184,6098,3749,10186,10207,738,718,705,711,0
3357,184,6249,3642,10186,10207,738,718,705,711,0
3357,184,5553,3940,10187,10206,739,718,704,711,0
3357,184,6170,3623,10186,10207,738,718,704,711,0
3357,184,6105,3768,10187,10207,739,718,704,711,0
3357,184,5890,3868,10187,10206,739,718,705,711,0
3357,184,6361,3599,10186,10207,739,718,704,711,0
3357,184,5699,3870,10186,10207,738,718,704,711,0
3357,184,6156,3687,10186,10207,739,718,704,711,0
3357,184,6219,3687,10186,10207,739,718,705,711,0
3357,184,5680,3873,10187,10207,739,718,705,711,0
3357,184,6211,3634,10187,10207,740,719,705,712,0
3357,184,5911,3830,10187,10207,738,718,704,710,0
3357,184,5826,3783,10186,10207,738,718,705,710,0
3357,184,5942,3686,10186,10207,739,718,704,711,0
3357,184,5715,3893,10186,10206,739,718,704,711,0
3357,184,6141,3684,10188,10207,739,717,704,710,0
3357,184,6022,3767,10187,10207,739,718,704,710,0
3357,184,5896,3827,10188,10207,739,718,705,711,0
3357,184,6177,3668,10186,10206,738,718,704,711,0
3357,184,5819,3899,10188,10207,739,718,704,711,0
3357,184,6106,3690,10186,10207,738,717,705,711,0
3357,184,6243,3709,10187,10207,739,718,704,711,0
3357,184,5728,3887,10187,10207,739,718,704,711,0
3357,184,6088,3640,10186,10207,738,718,705,711,0
3357,184,5755,3852,10187,10207,738,718,705,711,0
3357,184,5951,3775,10187,10207,739,718,704,711,0
3357,184,6135,3634,10187,10208,739,718,705,711,0
3357,184,5461,3974,10187,10206,739,718,704,711,0
3357,184,6137,3652,10187,10208,738,718,704,711,0
3357,184,6146,3733,10187,10207,739,718,705,711,0
3357,184,5510,3930,10186,10207,739,718,705,711,0
3357,184,6251,3592,10186,10208,739,718,705,712,0
3357,184,5541,3935,10187,10207,739,718,705,711,0
3357,184,6044,3749,10186,10207,739,718,705,711,0
3357,184,6160,3624,10187,10207,739,718,704,711,0
3357,184,5224,4016,10187,10206,738,718,705,711,0
3357,184,6098,3624,10186,10207,738,718,704,711,0
3357,184,6011,3780,10187,10208,739,718,704,711,0
3357,184,5511,3924,10187,10207,738,718,704,710,0
3357,184,6139,3579,10186,10207,739,718,704,711,0
3357,184,5555,3919,10186,10206,738,718,704,711,0
3357,184,6077,3716,10186,10207,739,718,705,711,0
3357,184,6116,3671,10185,10206,739,718,705,711,0
3357,184,5344,3960,10187,10207,739,718,704,711,0
3357,184,6058,3651,10186,10207,739,718,704,711,0
3357,184,5930,3803,10187,10207,739,718,704,711,0
3357,184,5673,3867,10187,10207,739,718,705,711,0
3357,184,6202,3603,10187,10207,739,718,705,711,0
3357,184,5507,3956,10187,10207,739,719,705,712,0
3357,184,5938,3728,10186,10207,738,718,705,711,0
3357,184,6170,3684,10186,10207,739,717,705,711,0
3357,184,5437,3918,10187,10207,739,718,705,711,0
3357,184,6125,3624,10185,10207,738,718,705,711,0
3357,184,5639,3834,10187,10207,738,718,704,710,0
3357,184,5907,3787,10185,10207,738,718,704,710,0
3357,184,6079,3665,10186,10206,738,717,704,711,0
3357,184,5422,3934,10187,10206,738,718,705,711,0
3357,184,6071,3674,10186,10206,738,718,704,711,0
3357,184,5957,3775,10187,10207,739,718,705,711,0
3357,184,5682,3876,10187,10207,739,718,705,711,0
3357,184,6289,3645,10187,10207,738,718,704,711,0
3357,184,5604,3930,10187,10207,739,718,705,711,0
3357,184,5815,3740,10186,10207,739,718,704,711,0
3357,184,5948,3737,10186,10206,739,718,705,711,0
3357,184,5404,3976,10188,10207,738,718,704,711,0
3357,184,6140,3669,10187,10208,739,717,704,711,0
3357,184,5712,3892,10187,10206,739,718,704,711,0
3357,184,5617,3821,10187,10207,739,718,705,712,0
3357,184,6221,3660,10186,10207,739,718,704,711,0
3357,184,5240,3979,10187,10208,739,718,705,710,0
3357,184,6245,3667,10187,10207,738,718,704,711,0
3357,184,6044,3751,10187,10207,739,718,705,711,0
3357,184,5239,3978,10186,10206,739,718,704,711,0
3357,184,6297,3606,10186,10207,738,718,705,711,0
3357,184,5401,3961,10187,10207,739,718,705,711,0
