time [s],duty_cycle,mppt_found,power_derivative,
2.938,1.00099,0,10481,
2.939,1.00099,0,10481,
2.94,1.00099,0,9428,
2.941,1.00099,0,9428,
2.942,1.00099,0,5037,
2.943,1.00099,0,5037,
2.944,1.00099,0,11420,
2.945,1.00099,0,11420,
2.946,1.00099,0,10281,
2.947,1.00099,0,10281,
2.948,1.00099,0,5807,
2.949,1.00099,0,5807,
2.95,1.00099,0,8667,
2.951,1.00099,0,8667,
2.952,1.00099,0,7787,
2.953,1.00099,0,7787,
2.954,1.00099,0,14447,
2.955,1.00099,0,9567,
2.956,1.00099,0,9567,
2.957,1.00099,0,9567,
2.958,1.00099,0,8616,
2.959,1.00099,0,8616,
2.96,1.00099,0,11176,
2.961,1.00099,0,11176,
2.962,1.00099,0,14041,
2.963,1.00099,0,14041,
2.964,1.00099,0,8636,
2.965,1.00099,0,8636,
2.966,1.00099,0,11772,
2.967,1.00099,0,11772,
2.968,1.00099,0,14035,
2.96901,1.00099,0,14035,
2.97,1.00099,0,12593,
2.971,1.00099,0,12593,
2.972,1.00099,0,11307,
2.973,1.00099,0,11307,
2.974,1.00099,0,14149,
2.975,1.00099,0,14149,
2.976,1.00099,0,16172,
2.977,1.00099,0,16172,
2.978,1.00099,0,18522,
2.979,1.00099,0,18522,
2.98,1.00099,0,16652,
2.981,1.00099,0,16652,
2.982,1.00099,0,14923,
2.983,1.00099,0,14923,
2.984,1.00099,0,16821,
2.985,1.00099,0,16821,
2.986,1.00099,0,22546,
2.987,1.00099,0,22546,
2.988,1.00099,0,20237,
2.989,1.00099,0,20237,
2.99,1.00099,0,21593,
2.991,1.00099,0,21593,
2.992,1.00099,0,11960,
2.993,1.00099,0,11960,
2.994,1.00099,0,18120,
2.995,1.00099,0,18120,
2.996,1.00099,0,23635,
2.997,1.00099,0,23635,
2.998,1.00099,0,25261,
2.999,1.00099,0,25261,
3,1.00099,0,22631,
3.001,1.00099,0,22631,
3.002,1.00099,0,20326,
3.003,1.00099,0,20326,
3.004,1.00099,0,18190,
3.005,1.00099,0,18190,
3.006,1.00099,0,19752,
3.007,1.00099,0,19752,
3.008,1.00099,0,17929,
3.00953,1.00099,0,17929,
3.01052,1.00099,0,15863,
3.01119,1.00099,0,15863,
3.012,1.00099,0,21502,
3.013,1.00099,0,21502,
3.014,1.00099,0,19266,
3.015,1.00099,0,19266,
3.016,1.00099,0,27998,
3.017,1.00099,0,27998,
3.018,1.00099,0,21886,
3.019,1.00099,0,21886,
3.02,1.00099,0,22924,
3.021,1.00099,0,22924,
3.022,1.00099,0,17120,
3.023,1.00099,0,17120,
3.024,1.00099,0,18665,
3.025,1.00099,0,18665,
3.026,1.00099,0,24121,
3.027,1.00099,0,24121,
3.028,1.00099,0,25557,
3.029,1.00099,0,25557,
3.03,1.00099,0,22840,
3.03118,1.00099,0,22840,
3.03219,1.00099,0,20378,
3.03316,1.00099,0,20378,
3.034,1.00099,0,18340,
3.035,1.00099,0,18340,
3.036,1.00099,0,23688,
3.037,1.00099,0,23688,
3.038,1.00099,0,21371,
3.039,1.00099,0,21371,
3.04004,1.00099,0,25856,
3.041,1.00099,0,25856,
3.042,1.00099,0,19753,
3.043,1.00099,0,19753,
3.044,1.00099,0,24783,
3.045,1.00099,0,24783,
3.04609,1.00099,0,18556,
3.04799,1.00099,0,18556,
3.04956,1.00099,0,16644,
3.05083,1.00099,0,16644,
3.05159,1.00099,0,18726,
3.05234,1.00099,0,18726,
3.05305,1.00099,0,20036,
3.0543,1.00099,0,20036,
3.05506,1.00099,0,17893,
3.05583,1.00099,0,17893,
3.05664,1.00099,0,23200,
3.05744,1.00099,0,23200,
3.0583,1.00099,0,21113,
3.05918,1.00099,0,21113,
3.06005,1.00099,0,18704,
3.061,1.00099,0,18704,
3.062,1.00099,0,20454,
3.063,1.00099,0,20454,
3.064,1.00099,0,18342,
3.065,1.00099,0,18342,
3.066,1.00099,0,16573,
3.067,1.00099,0,16573,
3.068,1.00099,0,15003,
3.069,1.00099,0,15003,
3.07,1.00099,0,13349,
3.071,1.00099,0,13349,
3.072,1.00099,0,15090,
3.073,1.00099,0,15090,
3.074,1.00099,0,13491,
3.07509,1.00099,0,13491,
3.076,1.00099,0,19372,
3.077,1.00099,0,19372,
3.078,1.00099,0,17577,
3.079,1.00099,0,17577,
3.08,1.00099,0,12287,
3.081,1.00099,0,12287,
3.082,1.00099,0,10826,
3.083,1.00099,0,10826,
3.084,1.00099,0,5818,
3.085,1.00099,0,5818,
3.086,1.00099,0,12520,
3.087,1.00099,0,12520,
3.088,1.00099,0,11268,
3.089,1.00099,0,11268,
3.09,1.00099,0,6782,
3.091,1.00099,0,6782,
3.092,1.00099,0,9129,
3.093,1.00099,0,9129,
3.094,1.00099,0,11423,
3.095,1.00099,0,11423,
3.096,1.00099,0,14281,
3.097,1.00099,0,14281,
3.098,1.00099,0,9095,
3.099,1.00099,0,9095,
3.1,1.00099,0,7941,
3.101,1.00099,0,7941,
3.102,1.00099,0,14071,
3.103,1.00099,0,14071,
3.104,1.00099,0,12663,
3.105,1.00099,0,12663,
3.106,1.00099,0,11473,
3.107,1.00099,0,11473,
3.108,1.00099,0,10428,
3.109,1.00099,0,10428,
3.11,1.00099,0,13025,
3.111,1.00099,0,13025,
3.112,1.00099,0,7619,
3.113,1.00099,0,7619,
3.114,1.00099,0,6857,
3.115,1.00099,0,6857,
3.116,1.00099,0,13252,
3.11763,1.00099,0,13252,
3.11831,1.00099,0,8843,
3.11907,1.00099,0,8843,
3.12017,1.00099,0,7958,
3.121,1.00099,0,7958,
3.122,1.00099,0,6898,
3.123,1.00099,0,6898,
3.124,1.00099,0,6023,
3.125,1.00099,0,6023,
3.126,1.00099,0,8952,
3.127,1.00099,0,8952,
3.128,1.00099,0,8164,
3.12936,1.00099,0,8164,
3.13094,1.00099,0,7158,
3.13218,1.00099,0,7158,
3.13295,1.00099,0,2911,
3.13365,1.00099,0,2911,
3.13435,1.00099,0,5880,
3.13506,1.00099,0,5880,
3.136,1.00099,0,5373,
3.137,1.00099,0,5373,
3.138,1.00099,0,1837,
3.139,1.00099,0,1837,
3.14,1.00099,0,1468,
3.141,1.00099,0,1468,
3.142,1.00099,0,977,
3.143,1.00099,0,977,
3.144,1.00099,0,4135,
3.145,1.00099,0,4135,
3.146,1.00099,0,3910,
3.147,1.00099,0,3910,
3.148,1.00099,0,3681,
3.149,1.00099,0,3681,
3.15,1.00099,0,-3913,
3.151,1.00099,0,-3913,
3.152,1.00099,0,7152,
3.153,1.00099,0,7152,
3.154,1.00099,0,2529,
3.155,1.00099,0,2529,
3.156,1.00099,0,13325,
3.157,1.00099,0,13325,
3.158,1.00099,0,5127,
3.159,1.00099,0,5127,
3.16,1.00099,0,4420,
3.161,1.00099,0,4420,
3.162,1.00099,0,3701,
3.163,1.00099,0,3701,
3.164,1.00099,0,3330,
3.165,1.00099,0,3330,
3.166,1.00099,0,6447,
3.167,1.00099,0,6447,
3.16812,1.00099,0,6000,
3.16905,1.00099,0,6000,
3.17,1.00099,0,5286,
3.171,1.00099,0,5286,
3.172,1.00099,0,4361,
3.173,1.00099,0,4361,
3.174,1.00099,0,4038,
3.175,1.00099,0,4038,
3.176,1.00099,0,10887,
3.177,1.00099,0,10887,
3.178,1.00099,0,-429,
3.179,1.00099,0,-429,
3.18,1.00099,0,-469,
3.181,1.00099,0,-469,
3.182,1.00099,0,-726,
3.183,1.00099,0,-726,
3.184,1.00099,0,-653,
3.185,1.00099,0,-653,
3.186,1.00099,0,2973,
3.187,1.00099,0,2973,
3.188,1.00099,0,2675,
3.189,1.00099,0,2675,
3.19,1.00099,0,2294,
3.191,1.00099,0,2294,
3.192,1.00099,0,-1383,
3.193,1.00099,0,-1383,
3.194,1.00099,0,2004,
3.195,1.00099,0,2004,
3.196,1.00099,0,2001,
3.197,1.00099,0,2001,
3.198,1.00099,0,-8397,
3.19905,1.00099,0,-8397,
3.2,1.00099,0,2555,
3.201,1.00099,0,2555,
3.202,1.00099,0,5890,
3.203,1.00099,0,5890,
3.20414,1.00099,0,5301,
3.205,1.00099,0,5301,
3.206,1.00099,0,4973,
3.207,1.00099,0,4973,
3.208,1.00099,0,879,
3.209,1.00099,0,879,
3.21,1.00099,0,677,
3.211,1.00099,0,677,
3.212,1.00099,0,-2921,
3.213,1.00099,0,-2921,
3.214,1.00099,0,4408,
3.215,1.00099,0,4408,
3.216,1.00099,0,4170,
3.217,1.00099,0,4170,
3.218,1.00099,0,3840,
3.219,1.00099,0,3840,
3.22,1.00099,0,-340,
3.221,1.00099,0,-340,
3.222,1.00099,0,-589,
3.223,1.00099,0,-589,
3.224,1.00099,0,-530,
3.225,1.00099,0,-530,
3.226,1.00099,0,3399,
3.227,1.00099,0,3399,
3.228,1.00099,0,6515,
3.229,1.00099,0,6515,
3.23,1.00099,0,-4523,
3.231,1.00099,0,-4523,
3.232,1.00099,0,-4264,
3.233,1.00099,0,-4264,
3.234,1.00099,0,-702,
3.235,1.00099,0,-702,
3.236,1.00099,0,3473,
3.237,1.00099,0,3473,
3.238,1.00099,0,-583,
3.239,1.00099,0,-583,
3.24,1.00099,0,3184,
3.241,1.00099,0,3184,
3.242,1.00099,0,-1239,
3.243,1.00099,0,-1239,
3.244,1.00099,0,2671,
3.245,1.00099,0,2671,
3.246,1.00099,0,-4433,
3.247,1.00099,0,-4433,
3.248,1.00099,0,3254,
3.249,1.00099,0,3254,
3.25,1.00099,0,-952,
3.251,1.00099,0,-952,
3.252,1.00099,0,2734,
3.253,1.00099,0,2734,
3.254,1.00099,0,-1441,
3.255,1.00099,0,-1441,
3.256,1.00099,0,-1098,
3.257,1.00099,0,-1098,
3.258,1.00099,0,3006,
3.259,1.00099,0,3006,
3.26,1.00099,0,2618,
3.261,1.00099,0,2618,
3.262,1.00099,0,1950,
3.263,1.00099,0,1950,
3.264,1.00099,0,-16084,
3.265,1.00099,0,-16084,
3.266,1.00099,0,3567,
3.267,1.00099,0,3567,
3.26812,1.00099,0,3413,
3.269,1.00099,0,3413,
3.27,1.00099,0,2955,
3.271,1.00099,0,2955,
3.272,1.00099,0,2369,
3.273,1.00099,0,2369,
3.274,1.00099,0,2132,
3.275,1.00099,0,2132,
3.276,1.00099,0,5369,
3.277,1.00099,0,5369,
3.278,1.00099,0,-2006,
3.279,1.00099,0,-2006,
3.28,1.00099,0,1872,
3.281,1.00099,0,1872,
3.282,1.00099,0,-2389,
3.283,1.00099,0,-2389,
3.284,1.00099,0,-2263,
3.285,1.00099,0,-2263,
3.286,1.00099,0,5193,
3.287,1.00099,0,5193,
3.288,1.00099,0,1747,
3.289,1.00099,0,1747,
3.29,1.00099,0,1369,
3.291,1.00099,0,1369,
3.292,1.00099,0,4065,
3.293,1.00099,0,4065,
3.294,1.00099,0,3747,
3.295,1.00099,0,3747,
3.296,1.00099,0,3490,
3.297,1.00099,0,3490,
3.298,1.00099,0,187,
3.299,1.00099,0,187,
3.3,1.00099,0,-34,
3.301,1.00099,0,-34,
3.302,1.00099,0,-320,
3.303,1.00099,0,-320,
3.304,1.00099,0,-288,
3.305,1.00099,0,-288,
3.306,1.00099,0,3187,
3.307,1.00099,0,3187,
3.308,1.00099,0,2957,
3.309,1.00099,0,2957,
3.31,1.00099,0,5816,
3.311,1.00099,0,5816,
3.312,1.00099,0,4902,
3.313,1.00099,0,4902,
3.314,1.00099,0,1085,
3.315,1.00099,0,1085,
3.316,1.00099,0,1272,
3.317,1.00099,0,1272,
3.318,1.00099,0,4506,
3.319,1.00099,0,4506,
3.32,1.00099,0,604,
3.321,1.00099,0,604,
3.322,1.00099,0,3450,
3.323,1.00099,0,3450,
3.324,1.00099,0,3105,
3.325,1.00099,0,3105,
3.326,1.00099,0,6782,
3.327,1.00099,0,6782,
3.328,1.00099,0,9340,
3.329,1.00099,0,9340,
3.33,1.00099,0,5076,
3.331,1.00099,0,5076,
3.332,1.00099,0,4352,
3.333,1.00099,0,4352,
3.334,1.00099,0,3793,
3.335,1.00099,0,3793,
3.336,1.00099,0,6768,
3.337,1.00099,0,6768,
3.338,1.00099,0,2952,
3.339,1.00099,0,2952,
3.34,1.00099,0,2440,
3.34135,1.00099,0,2440,
3.34306,1.00099,0,5235,
3.34398,1.00099,0,5235,
3.34471,1.00099,0,8248,
3.34542,1.00099,0,8248,
3.3461,1.00099,0,3980,
3.347,1.00099,0,3980,
3.348,1.00099,0,7346,
3.349,1.00099,0,7346,
3.35,1.00099,0,2626,
3.351,1.00099,0,2626,
3.352,1.00099,0,9017,
3.353,1.00099,0,9017,
3.354,1.00099,0,-2070,
3.355,1.00099,0,-2070,
3.356,1.00099,0,8421,
3.357,1.00099,0,8421,
3.358,1.00099,0,4489,
3.359,1.00099,0,4489,
3.36,1.00099,0,7031,
3.361,1.00099,0,7031,
3.362,1.00099,0,2757,
3.363,1.00099,0,2757,
3.364,1.00099,0,9335,
3.365,1.00099,0,9335,
3.366,1.00099,0,11609,
3.367,1.00099,0,11609,
3.368,1.00099,0,10550,
3.369,1.00099,0,10550,
3.37,1.00099,0,9256,
3.371,1.00099,0,9256,
3.372,1.00099,0,7852,
3.373,1.00099,0,7852,
3.374,1.00099,0,7066,
3.375,1.00099,0,7066,
3.376,1.00099,0,6495,
3.377,1.00099,0,6495,
3.378,1.00099,0,12778,
3.379,1.00099,0,12778,
3.38,1.00099,0,7917,
3.381,1.00099,0,7917,
3.382,1.00099,0,9964,
3.383,1.00099,0,9964,
3.384,1.00099,0,8719,
3.385,1.00099,0,8719,
3.386,1.00099,0,14743,
3.387,1.00099,0,14743,
3.38823,1.00099,0,13415,
3.38975,1.00099,0,13415,
3.39115,1.00099,0,11816,
3.39193,1.00099,0,11816,
3.39276,1.00099,0,3104,
3.39345,1.00099,0,3104,
3.39415,1.00099,0,16532,
3.395,1.00099,0,16532,
3.396,1.00099,0,11180,
3.397,1.00099,0,11180,
3.398,1.00099,0,13760,
3.399,1.00099,0,13760,
3.4,1.00099,0,11852,
3.401,1.00099,0,11852,
3.402,1.00099,0,10286,
3.403,1.00099,0,10286,
3.40415,1.00099,0,12027,
3.4055,1.00099,0,12027,
3.40625,1.00099,0,14617,
3.407,1.00099,0,14617,
3.408,1.00099,0,13155,
3.409,1.00099,0,13155,
3.41,1.00099,0,18100,
3.411,1.00099,0,18100,
3.412,1.00099,0,8929,
3.413,1.00099,0,8929,
3.414,1.00099,0,10772,
3.415,1.00099,0,10772,
3.416,1.00099,0,16474,
3.417,1.00099,0,16474,
3.418,1.00099,0,14826,
3.419,1.00099,0,14826,
3.42,1.00099,0,15887,
3.421,1.00099,0,15887,
3.422,1.00099,0,13587,
3.423,1.00099,0,13587,
3.424,1.00099,0,15389,
3.425,1.00099,0,15389,
3.426,1.00099,0,16953,
3.427,1.00099,0,16953,
3.428,1.00099,0,21849,
3.429,1.00099,0,21849,
3.43,1.00099,0,18864,
3.431,1.00099,0,18864,
3.432,1.00099,0,12835,
3.433,1.00099,0,12835,
3.434,1.00099,0,11113,
3.435,1.00099,0,11113,
3.436,1.00099,0,19543,
3.437,1.00099,0,19543,
3.438,1.00099,0,20704,
3.439,1.00099,0,20704,
3.44,1.00099,0,11502,
3.441,1.00099,0,11502,
3.442,1.00099,0,5721,
3.443,1.00099,0,5721,
3.444,1.00099,0,11281,
3.445,1.00099,0,11281,
3.446,1.00099,0,16212,
3.447,1.00099,0,16212,
3.448,1.00099,0,14449,
3.449,1.00099,0,14449,
3.45,1.00099,0,15031,
3.451,1.00099,0,12195,
3.452,1.00099,0,12195,
3.453,1.00099,0,12195,
3.454,1.00099,0,13651,
3.455,1.00099,0,13651,
3.456,1.00099,0,11802,
3.457,1.00099,0,11802,
3.458,1.00099,0,16535,
3.459,1.00099,0,16535,
3.46,1.00099,0,7276,
3.461,1.00099,0,7276,
3.462,1.00099,0,5051,
3.463,1.00099,0,5051,
3.464,1.00099,0,6460,
3.465,1.00099,0,6460,
3.466,1.00099,0,8884,
3.467,1.00099,0,8884,
3.468,1.00099,0,7301,
3.469,1.00099,0,7301,
3.47,1.00099,0,5529,
3.471,1.00099,0,5529,
3.472,1.00099,0,-3151,
3.47315,1.00099,0,-3151,
3.47469,1.00099,0,-1128,
3.47646,1.00099,0,-1128,
3.47803,1.00099,0,1982,
3.47881,1.00099,0,1982,
3.47964,1.00099,0,3742,
3.48038,1.00099,0,3742,
3.48118,1.00099,0,-674,
3.48189,1.00099,0,-674,
3.48272,1.00099,0,-8782,
3.48346,1.00099,0,-8782,
3.48423,1.00099,0,-6265,
3.485,1.00099,0,-6265,
3.486,1.00099,0,3178,
3.487,1.00099,0,3178,
3.488,1.00099,0,-4081,
3.489,1.00099,0,-4081,
3.49,1.00099,0,-4516,
3.491,1.00099,0,-4516,
3.492,1.00099,0,-11903,
3.493,1.00099,0,-11903,
3.494,1.00099,0,-9333,
3.495,1.00099,0,-9333,
3.496,1.00099,0,-5907,
3.497,1.00099,0,-5907,
3.498,1.00099,0,-4915,
3.499,1.00099,0,-6674,
3.5,1.00099,0,-5429,
3.501,1.00099,0,-8658,
3.502,1.00099,0,-20674,
3.503,1.00099,0,-21393,
3.504,1.00099,0,-20559,
3.505,1.00099,0,-19142,
3.506,1.00099,0,-16972,
3.507,1.00099,0,-15394,
3.508,1.00099,0,-13457,
3.509,1.00099,0,-12262,
3.51,1.00099,0,-10656,
3.511,1.00099,0,-9528,
3.512,1.00099,0,-8424,
3.513,1.00099,0,-7527,
3.514,1.00099,0,-7006,
3.515,1.00099,0,-5959,
3.516,1.00099,0,-5634,
3.517,1.00099,0,-4723,
3.518,1.00099,0,-4180,
3.519,1.00099,0,-3733,
3.52014,1.00099,0,-3311,
3.521,1.00099,0,-3303,
3.522,1.00099,0,-2624,
3.523,1.00099,0,-2663,
3.52446,1.00099,0,-1655,
3.52615,1.00099,0,-1425,
3.52757,1.00099,0,-1221,
3.52897,1.00099,0,-1794,
3.53017,1.00099,0,-1280,
3.53088,1.00099,0,-1141,
3.53159,1.00099,0,-989,
3.53231,1.00099,0,-1222,
3.53306,1.00099,0,-1113,
3.5338,1.00099,0,-668,
3.53447,1.00099,0,-587,
3.53518,1.00099,0,-512,
3.536,1.00099,0,-469,
3.537,1.00099,0,-772,
3.538,1.00099,0,-353,
3.539,1.00099,0,-287,
3.54,1.00099,0,-241,
3.541,1.00099,0,-214,
3.542,1.00099,0,-187,
3.543,1.00099,0,-154,
3.544,1.00099,0,-123,
3.545,1.00099,0,-133,
3.546,1.00099,0,-119,
3.547,1.00099,0,-92,
3.548,1.00099,0,-424,
3.549,1.00099,0,-394,
3.55,1.00099,0,-14,
3.551,1.00099,0,22,
3.552,1.00099,0,-310,
3.553,1.00099,0,-316,
3.554,1.00099,0,-317,
3.555,1.00099,0,21,
3.556,1.00099,0,8,
3.557,1.00099,0,-333,
3.558,1.00099,0,19,
3.559,1.00099,0,39,
3.56,1.00099,0,46,
3.561,1.00099,0,50,
3.562,1.00099,0,-302,
3.563,1.00099,0,-305,
3.564,1.00099,0,-321,
3.565,1.00099,0,25,
3.566,1.00099,0,410,
3.567,1.00099,0,758,
3.568,1.00099,0,-16,
3.569,1.00099,0,-1,
3.57,1.00099,0,8,
3.571,1.00099,0,13,
3.572,1.00099,0,427,
3.573,1.00099,0,420,
3.574,1.00099,0,7,
3.575,1.00099,0,395,
3.576,1.00099,0,-20,
3.577,1.00099,0,-26,
3.578,1.00099,0,385,
3.579,1.00099,0,-28,
3.58,1.00099,0,-14,
3.581,1.00099,0,-358,
3.582,1.00099,0,-335,
3.583,1.00099,0,427,
3.584,1.00099,0,1,
3.585,1.00099,0,383,
3.586,1.00099,0,-36,
3.587,1.00099,0,-377,
3.588,1.00099,0,-14,
3.589,1.00099,0,-2,
3.59,1.00099,0,14,
3.591,1.00099,0,415,
3.592,1.00099,0,13,
3.593,1.00099,0,-326,
3.59461,1.00099,0,-329,
3.59551,1.00099,0,419,
3.59629,1.00099,0,14,
3.59707,1.00099,0,397,
3.598,1.00099,0,5,
3.599,1.00099,0,415,
3.60045,1.00099,0,8,
3.60113,1.00099,0,12,
3.602,1.00099,0,400,
3.603,1.00099,0,-8,
3.604,1.00099,0,399,
3.605,1.00099,0,383,
3.606,1.00099,0,-408,
3.607,1.00099,0,-56,
3.608,1.00099,0,378,
3.609,1.00099,0,-362,
3.61,1.00099,0,6,
3.61114,1.00099,0,15,
3.612,1.00099,0,25,
3.613,1.00099,0,25,
3.614,1.00099,0,402,
3.615,1.00099,0,2,
3.616,1.00099,0,753,
3.617,1.00099,0,-25,
3.618,1.00099,0,-380,
3.619,1.00099,0,383,
3.62,1.00099,0,387,
3.621,1.00099,0,-7,
3.622,1.00099,0,-11,
3.623,1.00099,0,-16,
3.62423,1.00099,0,388,
3.625,1.00099,0,-52,
3.626,1.00099,0,-65,
3.627,1.00099,0,-52,
3.628,1.00099,0,-43,
3.629,1.00099,0,-30,
3.63,1.00099,0,-7,
3.631,1.00099,0,-2,
3.632,1.00099,0,-360,
3.633,1.00099,0,0,
3.634,1.00099,0,0,
3.635,1.00099,0,411,
3.636,1.00099,0,-15,
3.637,1.00099,0,-17,
3.638,1.00099,0,0,
3.639,1.00099,0,16,
3.64,1.00099,0,429,
3.641,1.00099,0,-311,
3.642,1.00099,0,45,
3.643,1.00099,0,-288,
3.644,1.00099,0,51,
3.645,1.00099,0,41,
3.646,1.00099,0,409,
3.647,1.00099,0,397,
3.648,1.00099,0,-28,
3.649,1.00099,0,-15,
3.65,1.00099,0,-12,
3.651,1.00099,0,412,
3.652,1.00099,0,9,
3.653,1.00099,0,-335,
3.654,1.00099,0,-308,
3.655,1.00099,0,-306,
3.656,1.00099,0,18,
3.657,1.00099,0,410,
3.658,1.00099,0,24,
3.659,1.00099,0,-325,
3.66,1.00099,0,34,
3.661,1.00099,0,38,
3.662,1.00099,0,46,
3.663,1.00099,0,30,
3.664,1.00099,0,22,
3.665,1.00099,0,2,
3.666,1.00099,0,378,
3.667,1.00099,0,382,
3.668,1.00099,0,-369,
3.669,1.00099,0,-340,
3.67,1.00099,0,39,
3.671,1.00099,0,32,
3.672,1.00099,0,30,
3.673,1.00099,0,436,
3.674,1.00099,0,-328,
3.675,1.00099,0,-327,
3.676,1.00099,0,6,
3.677,1.00099,0,746,
3.678,1.00099,0,-16,
3.679,1.00099,0,-20,
3.68,1.00099,0,-6,
3.681,1.00099,0,-2,
3.682,1.00099,0,5,
3.683,1.00099,0,-2,
3.684,1.00099,0,408,
3.685,1.00099,0,-8,
3.686,1.00099,0,-17,
3.687,1.00099,0,-33,
3.688,1.00099,0,-46,
3.689,1.00099,0,-46,
3.69,1.00099,0,-28,
3.691,1.00099,0,-24,
3.6921,1.00099,0,371,
3.693,1.00099,0,-369,
3.694,1.00099,0,-347,
3.695,1.00099,0,-5,
3.696,1.00099,0,-11,
3.697,1.00099,0,-30,
3.698,1.00099,0,402,
3.699,1.00099,0,1,
3.7,1.00099,0,-344,
3.70268,1.00099,0,-6,
3.70462,1.00099,0,-13,
3.70622,1.00099,0,-21,
3.70704,1.00099,0,-17,
3.70789,1.00099,0,-16,
3.70877,1.00099,0,-1,
3.70964,1.00099,0,-11,
3.71052,1.00099,0,394,
3.7114,1.00099,0,-9,
3.71227,1.00099,0,402,
3.71311,1.00099,0,391,
3.71394,1.00099,0,-16,
3.71477,1.00099,0,-14,
3.71564,1.00099,0,364,
3.71654,1.00099,0,-46,
3.7174,1.00099,0,-399,
3.71827,1.00099,0,-47,
3.71915,1.00099,0,-389,
3.72002,1.00099,0,-35,
3.72089,1.00099,0,-11,
3.72177,1.00099,0,8,
3.72254,1.00099,0,-327,
3.72339,1.00099,0,17,
3.72427,1.00099,0,415,
3.72514,1.00099,0,2,
3.72602,1.00099,0,-369,
3.727,1.00099,0,0,
3.728,1.00099,0,0,
3.729,1.00099,0,414,
3.73,1.00099,0,-337,
3.731,1.00099,0,30,
3.732,1.00099,0,-294,
3.733,1.00099,0,477,
3.73402,1.00099,0,48,
3.735,1.00099,0,459,
3.736,1.00099,0,-297,
3.737,1.00099,0,448,
3.738,1.00099,0,432,
3.739,1.00099,0,421,
3.74,1.00099,0,29,
3.741,1.00099,0,-311,
3.742,1.00099,0,58,
3.743,1.00099,0,62,
3.744,1.00099,0,62,
3.745,1.00099,0,461,
3.746,1.00099,0,-322,
3.747,1.00099,0,55,
3.748,1.00099,0,65,
3.749,1.00099,0,60,
3.75,1.00099,0,76,
3.751,1.00099,0,99,
3.752,1.00099,0,-261,
3.753,1.00099,0,504,
3.754,1.00099,0,94,
3.755,1.00099,0,81,
3.756,1.00099,0,-261,
3.757,1.00099,0,82,
3.758,1.00099,0,-275,
3.759,1.00099,0,80,
3.76,1.00099,0,-258,
3.761,1.00099,0,-642,
3.762,1.00099,0,-215,
3.763,1.00099,0,132,
3.764,1.00099,0,119,
3.765,1.00099,0,105,
3.766,1.00099,0,-257,
3.767,1.00099,0,87,
3.768,1.00099,0,-278,
3.769,1.00099,0,-272,
3.77,1.00099,0,86,
3.771,1.00099,0,96,
3.772,1.00099,0,-265,
3.773,1.00099,0,90,
3.774,1.00099,0,-264,
3.775,1.00099,0,-265,
3.776,1.00099,0,-265,
3.777,1.00099,0,93,
3.778,1.00099,0,92,
3.779,1.00099,0,500,
3.78,1.00099,0,-258,
3.781,1.00099,0,111,
3.782,1.00099,0,-217,
3.783,1.00099,0,-229,
3.784,1.00099,0,492,
3.785,1.00099,0,63,
3.786,1.00099,0,456,
3.787,1.00099,0,26,
3.788,1.00099,0,38,
3.789,1.00099,0,-293,
3.79,1.00099,0,489,
3.791,1.00099,0,-266,
3.792,1.00099,0,-257,
3.793,1.00099,0,93,
3.794,1.00099,0,77,
3.795,1.00099,0,-295,
3.796,1.00099,0,55,
3.797,1.00099,0,40,
3.798,1.00099,0,-307,
3.799,1.00099,0,-305,
3.8,1.00099,0,58,
3.801,1.00099,0,-291,
3.802,1.00099,0,-273,
3.803,1.00099,0,69,
3.804,1.00099,0,59,
3.805,1.00099,0,441,
3.806,1.00099,0,432,
3.807,1.00099,0,422,
3.808,1.00099,0,1,
3.80949,1.00099,0,-343,
3.81047,1.00099,0,-340,
3.81116,1.00099,0,427,
3.812,1.00099,0,-321,
3.813,1.00099,0,33,
3.814,1.00099,0,28,
3.815,1.00099,0,39,
3.816,1.00099,0,438,
3.817,1.00099,0,21,
3.818,1.00099,0,-740,
3.81908,1.00099,0,13,
3.82027,1.00099,0,7,
3.822,1.00099,0,8,
3.82327,1.00099,0,11,
3.82441,1.00099,0,-313,
3.82556,1.00099,0,46,
3.82766,1.00099,0,-312,
3.82921,1.00099,0,42,
3.83009,1.00099,0,-317,
3.83079,1.00099,0,444,
3.83146,1.00099,0,22,
3.83214,1.00099,0,36,
3.83281,1.00099,0,-297,
3.83346,1.00099,0,50,
3.83413,1.00099,0,52,
3.83482,1.00099,0,456,
3.83551,1.00099,0,768,
3.83618,1.00099,0,4,
3.83722,1.00099,0,-4,
3.8382,1.00099,0,-345,
3.839,1.00099,0,1,
3.84,1.00099,0,-333,
3.84111,1.00099,0,-329,
3.842,1.00099,0,15,
3.84408,1.00099,0,-339,
3.84518,1.00099,0,6,
3.84589,1.00099,0,2,
3.84662,1.00099,0,-343,
3.84735,1.00099,0,-2,
3.84805,1.00099,0,-1,
3.849,1.00099,0,-339,
3.85,1.00099,0,-319,
3.851,1.00099,0,25,
3.85206,1.00099,0,-315,
3.85313,1.00099,0,-300,
3.854,1.00099,0,58,
3.855,1.00099,0,45,
3.856,1.00099,0,20,
3.857,1.00099,0,17,
3.858,1.00099,0,12,
3.859,1.00099,0,407,
3.86,1.00099,0,410,
3.861,1.00099,0,21,
3.862,1.00099,0,31,
3.863,1.00099,0,24,
3.864,1.00099,0,11,
3.865,1.00099,0,-345,
